nom_de_la_commune;code_postal;latitude;longitude
VACOGNES NEUILLY;14210;49.0833435;-0.5344903999999999
VALSEME;14340;49.23751675;0.0966695
VARAVILLE;14390;49.263171650000004;-0.14445575
VALDALLIERE;14350;48.861875600000005;-0.7173176
VALDALLIERE;14410;48.861875600000005;-0.7173176
VAUCELLES;14400;49.2788648;-0.7389482
VAUVILLE;14800;49.3088647;0.061383599999999996
VAUX SUR AURE;14400;49.30952995;-0.708978
VAUX SUR SEULLES;14400;49.260289150000006;-0.62710765
VENDES;14250;49.1416308;-0.6001027999999999
VENDEUVRE;14170;49.00695455;-0.07995379999999999
VERSAINVILLE;14700;48.919192100000004;-0.17176875
VERSON;14790;49.162503150000006;-0.46655250000000004
VER SUR MER;14114;49.33307525;-0.52648015
LA VESPIERE FRIARDEL;14290;49.0054373;0.4047651
LE VEY;14570;48.917688600000005;-0.45983795000000005
VICQUES;14170;48.9530583;-0.07562995
VICTOT EN AUGE;14430;49.1706644;-0.0099012
VIENNE EN BESSIN;14400;49.28257615;-0.6279045
VIERVILLE SUR MER;14710;49.368091199999995;-0.9009384
VIEUX;14930;49.113269349999996;-0.4423183
VIEUX BOURG;14130;49.3135741;0.241758
VIGNATS;14700;48.85664505;-0.0989313
VILLERS BOCAGE;14310;49.07815825;-0.64912075
VILLERS CANIVET;14420;48.932429549999995;-0.25510945
VILLERS SUR MER;14640;49.3113113;0.006144150000000001
VILLERVILLE;14113;49.39022765;0.12104415
LA VILLETTE;14570;48.90888685;-0.5427512999999999
VILLONS LES BUISSONS;14610;49.236038050000005;-0.41077129999999995
VILLY LEZ FALAISE;14700;48.8992636;-0.13811985
VILLY BOCAGE;14310;49.1052277;-0.6407210999999999
VIMONT;14370;49.1383203;-0.1929441
VIRE NORMANDIE;14500;48.8198578;-0.8699876
PONT D OUILLY;14690;48.8747689;-0.4227671
ALLANCHE;15160;45.2284597;2.96095515
ALLEUZE;15100;44.9548073;3.1036904
ALLY;15700;45.1616533;2.3341341
ANDELAT;15100;45.0652592;3.0550065
ANGLARDS DE ST FLOUR;15100;44.9880859;3.1635499
ANGLARDS DE SALERS;15380;45.1989567;2.48540285
ANTERRIEUX;15110;44.8269543;3.0636731
ANTIGNAC;15240;45.3544955;2.5607963
APCHON;15400;45.24459555;2.7013232
ARCHES;15200;45.29694795;2.31519895
ARNAC;15150;45.06459285;2.2203817
ARPAJON SUR CERE;15130;44.87896225;2.46313285
AURIAC L EGLISE;15500;45.266349250000005;3.1156015000000004
AURILLAC;15000;44.92805575;2.44158875
AUZERS;15240;45.2731543;2.46810345
AYRENS;15250;44.99073215;2.3266249500000002
BADAILHAC;15800;44.914356850000004;2.6260266000000003
BARRIAC LES BOSQUETS;15700;45.14825715;2.26563915
BASSIGNAC;15240;45.3115985;2.40438465
BEAULIEU;15270;45.46503995;2.5203674
BOISSET;15600;44.78161185;2.2575415000000003
BONNAC;15500;45.211388;3.1437557
BRAGEAC;15700;45.2026029;2.26238345
ALBEPIERRE BREDONS;15300;45.07772665;2.82679055
BREZONS;15230;45.00499255;2.7864548
PUYCAPEL;15340;44.70650215;2.3250260000000003
CARLAT;15130;44.87755885;2.57286765
CASSANIOUZE;15340;44.6761056;2.38222115
CAYROLS;15290;44.82657245;2.2243152
CELLES;15170;45.107642;2.967507
CELOUX;15500;45.137664799999996;3.2594493499999997
CEZENS;15230;44.99187635;2.85720415
CHALIERS;15320;44.9677303;3.23783335
CHALINARGUES;15170;45.089722;2.988056
CHALVIGNAC;15200;45.2510305;2.2623815499999997
CHAMPAGNAC;15350;45.3673172;2.4000601
CHAMPS SUR TARENTAINE MARCHAL;15270;45.40425375;2.6053284999999997
CHANTERELLE;15190;45.37615405;2.83077485
LA CHAPELLE D ALAGNON;15300;45.10372915;2.9072259000000003
LA CHAPELLE LAURENT;15500;45.182692200000005;3.23951265
CHARMENSAC;15500;45.225455499999995;3.0741858
CHAUDES AIGUES;15110;44.8422722;3.0057082499999996
CHAUSSENAC;15700;45.17258645;2.26859215
CHAVAGNAC;15300;45.052222;1.614444
CHAZELLES;15500;45.10663785;3.3313040000000003
CHEYLADE;15400;45.2086905;2.7097432
LE CLAUX;15400;45.143323550000005;2.7037578499999997
CLAVIERES;15320;44.99261705;3.31372475
COLLANDRES;15400;45.2129661;2.6386864
COLTINES;15170;45.0939461;2.99441795
CONDAT;15190;45.34930745;2.7964321500000002
COREN;15100;45.08711975;3.1021502
CRANDELLES;15250;44.959075;2.3589023
CROS DE MONTVERT;15150;45.0571924;2.1539972499999998
CROS DE RONESQUE;15130;44.8576574;2.61079145
CUSSAC;15430;44.9804112;2.9352881
DEUX VERGES;15110;44.7996024;3.0178293
DIENNE;15300;45.16140875000001;2.8112364999999997
DRUGEAC;15140;45.1600758;2.3850005999999997
ESCORAILLES;15700;45.17043725;2.329573
ESPINASSE;15110;44.8701997;2.92659855
LE FALGOUX;15380;45.14207345;2.62989225
LE FAU;15140;45.1105965;2.5970736
FERRIERES ST MARY;15170;45.16975155;3.0788715499999997
FONTANGES;15140;45.110623849999996;2.5196431500000003
FREIX ANGLARDS;15310;45.0179612;2.3790973500000003
FRIDEFONT;15110;44.906115150000005;3.09080185
GIOU DE MAMOU;15130;44.93550329999999;2.5088841000000004
GIRGOLS;15310;45.0499738;2.5230247
GLENAT;15150;44.8965223;2.1744938
GOURDIEGES;15230;44.94476375;2.8823245999999996
JABRUN;15110;44.797431599999996;2.96274715
JALEYRAC;15200;45.271461900000006;2.3656822
JOURSAC;15170;45.161737650000006;3.0158028
JOU SOUS MONJOU;15800;44.94113845;2.6605132
JUNHAC;15120;44.6945116;2.4495756
JUSSAC;15250;44.99699035;2.41887805
LABESSERETTE;15120;44.74365175;2.48023155
LABROUSSE;15130;44.8501505;2.54828195
LACAPELLE BARRES;15230;44.9516446;2.72452125
LACAPELLE DEL FRAISSE;15120;44.7736579;2.4306791499999996
LACAPELLE VIESCAMP;15150;44.9278743;2.2743801
LADINHAC;15120;44.768269950000004;2.5125128
LAFEUILLADE EN VEZIE;15130;44.7929857;2.443948
LANDEYRAT;15160;45.27344945;2.86826115
LANOBRE;15270;45.435460750000004;2.5567219
LAPEYRUGUE;15120;44.7294141;2.5338496
LAROQUEBROU;15150;44.97047655;2.2017573
LAROQUEVIEILLE;15250;45.028251600000004;2.5257246
LASCELLE;15590;45.0354716;2.5790035
LASTIC;15500;45.11154565;3.2202904
LAURIE;15500;45.2839984;3.08533245
LAVEISSENET;15300;45.0725767;2.8719193
LAVEISSIERE;15300;45.09851485;2.7837348
LAVIGERIE;15300;45.1273884;2.7268518999999998
LEUCAMP;15120;44.7828909;2.5363621
LEYNHAC;15600;44.7413942;2.27798475
LEYVAUX;43450;45.3271867;3.08596685
LIEUTADES;15110;44.82901;2.90217925
LORCIERES;15320;44.950345999999996;3.2937571
VAL D ARCOMIE;15320;44.9193306;3.17229315
LUGARDE;15190;45.28579095;2.7569145
MADIC;15210;45.37260845;2.4592593000000003
MALBO;15230;44.98573625;2.7554406
MANDAILLES ST JULIEN;15590;45.077479999999994;2.6648556
MARCENAT;15190;45.311931799999996;2.8569080500000004
MARCHASTEL;15400;45.27175415000001;2.73338485
MARCOLES;15220;44.783870750000006;2.3461598
MARMANHAC;15250;45.0074543;2.4788647
MASSIAC;15500;45.2438956;3.19542745
MAURIAC;15200;45.2208799;2.3208687
MAURINES;15110;44.87061205;3.08419665
MAURS;15600;44.715109999999996;2.1729229
MEALLET;15200;45.262328100000005;2.41721845
MENET;15400;45.29602035;2.578145
MENTIERES;15100;45.078217949999996;3.1425747499999996
MOLEDES;15500;45.26851;3.0485235499999996
MOLOMPIZE;15500;45.2276497;3.1284317
LA MONSELIE;15240;45.3203138;2.55395325
MONTBOUDIF;15190;45.370798699999995;2.72704555
MONTCHAMP;15100;45.070857399999994;3.2128039
LE MONTEIL;15240;45.29970185;2.5092428499999997
MONTGRELEIX;15190;45.35713165;2.8874017
MONTMURAT;15600;44.62982735;2.1987006
MONTSALVY;15120;44.6879007;2.4995384
MONTVERT;15150;44.99730635;2.16341185
MOUSSAGES;15380;45.2389294;2.4741013
MURAT;15300;45.12363345;2.8501237
NARNHAC;15230;44.9374742;2.7644823499999998
NAUCELLES;15250;44.95200415;2.4203201500000002
NEUSSARGUES MOISSAC;15170;45.13966295;2.93451535
NEUVEGLISE SUR TRUYERE;15100;44.93601395;2.97668525
NEUVEGLISE SUR TRUYERE;15260;44.93601395;2.97668525
NIEUDAN;15150;44.9817905;2.24146925
OMPS;15290;44.8811681;2.2723535999999998
PAILHEROLS;15800;44.968410950000006;2.70878995
PARLAN;15290;44.8212622;2.1710145
PAULHAC;15430;45.017909;2.88409625
PAULHENC;15230;44.88077895;2.8139570000000003
PEYRUSSE;15170;45.213733399999995;3.0316288
PIERREFORT;15230;44.928109750000004;2.83620705
PLEAUX;15700;45.1467598;2.2562709
POLMINHAC;15800;44.955405400000004;2.5815622
PRADIERS;15160;45.28340355;2.91912635
PRUNET;15130;44.82717295;2.4647059999999996
QUEZAC;15600;44.753988699999994;2.1787134
RAGEADE;15500;45.11690845;3.2704958
RAULHAC;15800;44.90216875;2.65733525
REILHAC;15250;44.96742089999999;2.42512105
REZENTIERES;15170;45.1333225;3.10663855
RIOM ES MONTAGNES;15400;45.299945;2.6569205
ROANNES ST MARY;15220;44.840635;2.39854725
ROFFIAC;15100;45.0475178;3.01540455
ROUFFIAC;15150;45.03102625;2.14611335
ROUMEGOUX;15290;44.86112205;2.1871565
ROUZIERS;15600;44.79358525;2.2036015
RUYNES EN MARGERIDE;15320;45.00147675;3.2258167
SAIGNES;15240;45.33326605;2.48204695
ST AMANDIN;15190;45.330200149999996;2.7139226499999998
STE ANASTASIE;15170;45.128611;2.969444
ST ANTOINE;15220;44.7485667;2.33655955
ST BONNET DE CONDAT;15190;45.2786343;2.8094593000000003
ST BONNET DE SALERS;15140;45.1580483;2.49925175
ST CERNIN;15310;45.049539949999996;2.422276
ST CHAMANT;15140;45.0946742;2.4492804
ST CIRGUES DE JORDANNE;15590;45.0447761;2.6030120500000002
ST CIRGUES DE MALBERT;15140;45.08584505;2.37609375
ST CLEMENT;15800;44.98504685;2.6836216
ST CONSTANT FOURNOULES;15600;44.6893422;2.2653728500000003
ST ETIENNE CANTALES;15150;44.945471100000006;2.243128
ST ETIENNE DE CARLAT;15130;44.91259065;2.5847572
ST ETIENNE DE MAURS;15600;44.7204582;2.2410751
ST ETIENNE DE CHOMEIL;15400;45.343743700000005;2.61983445
STE EULALIE;15140;45.12429445;2.38192115
ST FLOUR;15100;45.02505325;3.07302505
ST GEORGES;15100;45.02186835;3.14415595
ST GERONS;15150;44.9422259;2.2063061
ST HIPPOLYTE;15400;45.2178786;2.7079155999999998
ST ILLIDE;15310;45.0463035;2.3151548
ST JACQUES DES BLATS;15800;45.05358145;2.71850635
ST JULIEN DE TOURSAC;15600;44.7707751;2.2028926
ST MAMET LA SALVETAT;15220;44.86495555;2.3058764
STE MARIE;15230;44.8967461;2.88799805
ST MARTIAL;15110;44.88448055;3.0384702
ST MARTIN CANTALES;15140;45.090933050000004;2.29948095
ST MARTIN SOUS VIGOUROUX;15230;44.943467299999995;2.7968961500000002
ST MARTIN VALMEROUX;15140;45.121584049999996;2.44515525
ST MARY LE PLAIN;15500;45.17142905;3.14949105
ST PAUL DES LANDES;15250;44.94750765;2.30424865
ST PAUL DE SALERS;15140;45.1373697;2.5503561
ST PIERRE;15350;45.3954314;2.386163
ST PONCY;15500;45.1691024;3.1913544
ST PROJET DE SALERS;15140;45.08529695;2.56712305
ST REMY DE CHAUDES AIGUES;15110;44.76831655;3.02479835
ST SANTIN CANTALES;15150;45.02342435;2.23547545
ST SANTIN DE MAURS;15600;44.653248399999995;2.21869805
ST SATURNIN;15190;45.2268271;2.797767
ST SAURY;15290;44.876964349999994;2.12403485
ST SIMON;15130;44.96597345;2.4997558
ST URCIZE;15110;44.70188254999999;2.98499565
ST VICTOR;15150;45.00847295;2.2904567499999997
ST VINCENT DE SALERS;15380;45.20523455;2.5372310000000002
SALERS;15140;45.14405925;2.5015975
SALINS;15200;45.1906217;2.4028669999999996
SANSAC DE MARMIESSE;15130;44.88825075;2.34691295
SANSAC VEINAZES;15120;44.74560565;2.42769045
SAUVAT;15240;45.30681355;2.43944125
LA SEGALASSIERE;15290;44.89338655;2.20989345
SEGUR LES VILLAS;15300;45.2093873;2.8236936
SENEZERGUES;15340;44.716269999999994;2.4102559
SIRAN;15150;44.944829999999996;2.1218095999999997
SOULAGES;15100;45.0897281;3.27138375
SOURNIAC;15200;45.2730706;2.33562505
TALIZAT;15170;45.13020125;3.05536505
TANAVELLE;15100;45.026777949999996;2.9811395000000003
TEISSIERES DE CORNET;15250;44.9753173;2.3607027
TEISSIERES LES BOULIES;15130;44.819650949999996;2.536847
LES TERNES;15100;44.9928573;2.9980507000000003
THIEZAC;15800;45.0198144;2.6669658
TIVIERS;15100;45.0749284;3.1818629
TOURNEMIRE;15310;45.05716145;2.49210375
TREMOUILLE;15270;45.38775875;2.6702909999999997
LA TRINITAT;15110;44.74779785;2.9435442
LE TRIOULOU;15600;44.671517449999996;2.18820195
TRIZAC;15400;45.2440934;2.5389225
USSEL;15300;45.0721523;2.957272
VABRES;15100;45.036621800000006;3.19526005
VALETTE;15400;45.26481845;2.59961825
VALJOUZE;15170;45.163557;3.0592406
VALUEJOLS;15300;45.05351245;2.9036807
LE VAULMIER;15380;45.183842150000004;2.582998
VEBRET;15240;45.35102685;2.51745485
VEDRINES ST LOUP;15100;45.0517971;3.26715675
VELZIC;15590;44.99459725;2.55907895
VERNOLS;15160;45.21772575;2.8822327000000003
VEYRIERES;15350;45.32103265;2.36586035
VEZAC;15130;44.89327865;2.5247354499999997
VEZE;15160;45.279479050000006;2.98041555
VEZELS ROUSSY;15130;44.8066685;2.5799743
VIC SUR CERE;15800;44.96872755;2.6293703500000003
VIEILLESPESSE;15500;45.1157781;3.1579034999999998
VIEILLEVIE;15120;44.65175295;2.4341387
LE VIGEAN;15200;45.21685285;2.3634494
VILLEDIEU;15100;44.994440850000004;3.05004495
VIRARGUES;15300;45.129957649999994;2.90064025
VITRAC;15220;44.8074812;2.31302375
YDES;15210;45.345797700000006;2.45214245
YOLET;15130;44.935094899999996;2.53506345
YTRAC;15000;44.912575000000004;2.3575024
YTRAC;15130;44.912575000000004;2.3575024
LE ROUGET PERS;15290;44.88403315;2.2350466
BESSE;15140;45.1020685;2.3541215500000003
ABZAC;16500;46.0998898;0.71744605
LES ADJOTS;16700;46.07805035;0.2028496
AGRIS;16110;45.775331550000004;0.33051810000000004
AIGRE;16140;45.899630650000006;0.025230049999999997
ALLOUE;16490;46.02482775;0.5296596
AMBERAC;16140;45.8581331;0.06269145
AMBERNAC;16490;45.978010600000005;0.5515833
ANAIS;16560;45.7697134;0.20480425000000002
ANGEAC CHAMPAGNE;16130;45.61306465;-0.28771975
ANGEAC CHARENTE;16120;45.62466175;-0.0833308
ANGEDUC;16300;45.47866515;-0.05522005000000001
ANGOULEME;16000;45.64580265;0.145015
ANSAC SUR VIENNE;16500;45.9933846;0.62595175
ARS;16130;45.6363071;-0.402962
ASNIERES SUR NOUERE;16290;45.706851799999995;0.04771815
AUBETERRE SUR DRONNE;16390;45.2635521;0.16639115
AUNAC SUR CHARENTE;16460;45.92534125;0.23519255
AUSSAC VADALLE;16560;45.82578895;0.21469225
BAIGNES STE RADEGONDE;16360;45.375653850000006;-0.25827315
BALZAC;16430;45.7166594;0.13213465
BARBEZIERES;16140;45.9121265;-0.08931725
BARBEZIEUX ST HILAIRE;16300;45.481072850000004;-0.15545965
BARDENAC;16210;45.30313125;-0.01813175
BARRET;16300;45.48966075;-0.2042953
BARRO;16700;46.00691845;0.2347903
BASSAC;16120;45.666126199999994;-0.1009575
BAZAC;16210;45.2246234;0.0344137
BEAULIEU SUR SONNETTE;16450;45.92872225;0.3670619
BECHERESSE;16250;45.50191745;0.0786172
BELLON;16210;45.31135295;0.1155246
BENEST;16350;46.0420386;0.45098985
BERNAC;16700;46.0542509;0.16894365
BERNEUIL;16480;45.3903193;-0.0713884
BESSAC;16250;45.430623499999996;-0.011800050000000001
BESSE;16140;45.95722685;0.08053535
BIOUSSAC;16700;46.0296362;0.26708755
BIRAC;16120;45.56281745;-0.055922650000000004
COTEAUX DU BLANZACAIS;16250;45.458563350000006;0.02135335
BLANZAGUET ST CYBARD;16320;45.47174905;0.3099017
BOISBRETEAU;16480;45.32661655;-0.15622205
BONNES;16390;45.235619799999995;0.1449879
BONNEUIL;16120;45.57661225;-0.13292084999999998
BORS DE MONTMOREAU;16190;45.3421034;0.14755725
BORS DE BAIGNES;16360;45.326541750000004;-0.2004416
LE BOUCHAGE;16350;46.047747400000006;0.37661880000000003
BOUEX;16410;45.627853349999995;0.32083165
BOURG CHARENTE;16200;45.664382;-0.22429890000000002
BOUTEVILLE;16120;45.61050195;-0.1241583
BOUTIERS ST TROJAN;16100;45.71398335;-0.29558085
BRETTES;16240;45.9975414;0.02599625
BREVILLE;16370;45.7847959;-0.2743724
BRIE;16590;45.73286905;0.2623006
BRIE SOUS BARBEZIEUX;16300;45.424193599999995;-0.041772000000000004
BRIE SOUS CHALAIS;16210;45.320597199999995;0.00933135
BRIGUEUIL;16420;45.9503352;0.87685115
BRILLAC;16500;46.0707796;0.76506775
BROSSAC;16480;45.326925450000005;-0.0506726
BUNZAC;16110;45.6989135;0.3443999
CELLEFROUIN;16260;45.88506835;0.38658709999999996
CELLETTES;16230;45.8640774;0.1446914
CHABANAIS;16150;45.8655835;0.7075670000000001
CHABRAC;16150;45.923605800000004;0.74623275
CHADURIE;16250;45.49235335;0.14538135000000002
CHALAIS;16210;45.274592299999995;0.037161799999999995
CHALLIGNAC;16300;45.426320700000005;-0.08112754999999999
CHAMPAGNE VIGNY;16250;45.509688;0.0422808
CHAMPAGNE MOUTON;16350;46.00034265;0.41352705
CHAMPMILLON;16290;45.6463796;0.007521150000000001
CHAMPNIERS;16430;45.716718799999995;0.20587595
CHANTILLAC;16360;45.3234984;-0.2526473
LA CHAPELLE;16140;45.82948245;0.05335015
BOISNE LA TUDE;16320;45.46969075;0.19762269999999998
CHARME;16140;45.9508356;0.12048740000000001
CHARRAS;16380;45.54490555;0.4264983
CHASSENEUIL SUR BONNIEURE;16260;45.82417075;0.4452758
CHASSENON;16150;45.8488823;0.7721280500000001
CHASSIECQ;16350;45.951823700000006;0.36949115
CHASSORS;16200;45.709524349999995;-0.2080401
CHATEAUBERNARD;16100;45.67526325;-0.31683395000000003
CHATEAUNEUF SUR CHARENTE;16120;45.596769;-0.0559106
CHATIGNAC;16480;45.3489347;-0.0034497000000000017
CHAZELLES;16380;45.64586955;0.35719075
CHENON;16460;45.945717200000004;0.2246334
CHERVES CHATELARS;16310;45.807255049999995;0.5502285499999999
VAL DE COGNAC;16370;45.7478567;-0.33731255000000004
LA CHEVRERIE;16240;46.0443793;0.13398115
CHILLAC;16480;45.35734415;-0.0845024
CHIRAC;16150;45.915385400000005;0.6875102
CLAIX;16440;45.55125305;0.05355875
COGNAC;16100;45.69603585;-0.3376393
COMBIERS;16320;45.512371900000005;0.4134771
CONDAC;16700;46.030337349999996;0.2319753
CONDEON;16360;45.4033516;-0.1380172
CONFOLENS;16500;46.024483950000004;0.66386725
COULGENS;16560;45.8134187;0.27371605
COULONGES;16330;45.8367411;0.08852505
COURBILLAC;16200;45.77366495;-0.18828685
COURCOME;16240;45.986234100000004;0.143188
COURCOME;16700;45.986234100000004;0.143188
COURGEAC;16190;45.393899149999996;0.0793492
COURLAC;16210;45.3005328;0.08515805
LA COURONNE;16400;45.609471400000004;0.10800045
COUTURE;16460;45.9296165;0.28858145
CRITEUIL LA MAGDELEINE;16300;45.535660699999994;-0.2149706
CURAC;16210;45.2950117;0.02340745
DEVIAT;16190;45.41118955;0.01739555
DIGNAC;16410;45.554859;0.28736835
DIRAC;16410;45.6013368;0.2410369
DOUZAT;16290;45.703836800000005;-0.0018490499999999997
EBREON;16140;45.94532065;0.0292749
ECHALLAT;16170;45.718182549999995;-0.04552615
ECURAS;16220;45.6832512;0.5660629500000001
EDON;16320;45.48790925;0.35266359999999997
EMPURE;16240;46.0251665;0.05072935
EPENEDE;16490;46.06686535;0.5373875
LES ESSARDS;16210;45.236804899999996;0.10994555
ESSE;16500;46.024342950000005;0.72208355
ETAGNAC;16150;45.89273445;0.7833478
ETRIAC;16250;45.5280554;-0.008118900000000002
EXIDEUIL SUR VIENNE;16150;45.8786465;0.6655865
EYMOUTHIERS;16220;45.64586025;0.54783065
LA FAYE;16700;46.01977755;0.1601107
FEUILLADE;16380;45.59193435;0.46383220000000003
FLEAC;16730;45.675624400000004;0.0864298
FLEURAC;16200;45.71798485;-0.08381105
FONTENILLE;16230;45.911535900000004;0.17101349999999998
LA FORET DE TESSE;16240;46.075477649999996;0.0773368
FOUQUEBRUNE;16410;45.5237989;0.19927485
FOUQUEURE;16140;45.88704595;0.07085065
FOUSSIGNAC;16200;45.71450635;-0.1268484
GARAT;16410;45.622099250000005;0.2604776
GENAC BIGNAC;16170;45.79856155;0.0296526
GENSAC LA PALLUE;16130;45.658712;-0.26372665
GENTE;16130;45.63694815;-0.30504805
GIMEUX;16130;45.638342300000005;-0.36697735
MAINXE GONDEVILLE;16200;45.6573828;-0.1682188
GOND PONTOUVRE;16160;45.679519400000004;0.1664026
LES GOURS;16140;45.9584643;-0.06617175
LE GRAND MADIEU;16450;45.9395727;0.44830675
GRASSAC;16380;45.5831955;0.39297695
GUIMPS;16300;45.4680411;-0.25675975
GUIZENGEARD;16480;45.310561199999995;-0.1237278
GURAT;16320;45.43891865;0.2569086
HIERSAC;16290;45.6743668;0.00851785
HIESSE;16490;46.049433300000004;0.5813721000000001
HOULETTE;16200;45.75584865;-0.2075309
L ISLE D ESPAGNAC;16340;45.66231315;0.19895895
JARNAC;16200;45.6876956;-0.16943805
JAULDES;16560;45.78000835;0.2526699
JAVREZAC;16100;45.69986875;-0.36176575
JUIGNAC;16190;45.368000800000004;0.1599285
JUILLAC LE COQ;16130;45.58904535;-0.25320515
JUILLE;16230;45.926733999999996;0.14317965
JULIENNE;16200;45.6923209;-0.23080005
VAL DES VIGNES;16250;45.5065125;-0.014159300000000003
LACHAISE;16300;45.514406199999996;-0.24133064999999998
LADIVILLE;16120;45.511240349999994;-0.06282045
LAGARDE SUR LE NE;16300;45.51435765;-0.20479775
LAPRADE;16390;45.279179850000006;0.18663085000000001
LESSAC;16500;46.070051;0.64803515
LESTERPS;16420;46.01322945;0.79148805
LESIGNAC DURAND;16310;45.815890550000006;0.6427388
LICHERES;16460;45.9060324;0.21955144999999998
LIGNE;16140;45.915674949999996;0.10408624999999999
LIGNIERES AMBLEVILLE;16130;45.5652017;-0.19626870000000002
LIGNIERES AMBLEVILLE;16300;45.5652017;-0.19626870000000002
LINARS;16730;45.656142700000004;0.07441489999999999
LE LINDOIS;16310;45.75403585;0.59359615
LONDIGNY;16700;46.0853617;0.14339105
LONGRE;16240;45.99455185;-0.0248093
LONNES;16230;45.939391150000006;0.1775141
TERRES DE HAUTE CHARENTE;16270;45.88743455;0.5830335
LOUZAC ST ANDRE;16100;45.72505355;-0.39546585
LUPSAULT;16140;45.9377521;-0.05928345
LUSSAC;16450;45.856628349999994;0.46293875
LUXE;16230;45.89584725;0.12371755000000001
LA MAGDELEINE;16240;46.049041349999996;0.07880095000000001
MAGNAC LES GARDES;16320;45.508667;0.2526945
MAGNAC SUR TOUVRE;16600;45.655776599999996;0.23838664999999998
MAINE DE BOIXE;16230;45.8486046;0.17746845
MAINZAC;16380;45.55436;0.4779265
BELLEVIGNE;16120;45.5565732;-0.11848065
MANOT;16500;45.92778635;0.61572365
MANSLE LES FONTAINES;16230;45.887411900000004;0.1865752
MARCILLAC LANVILLE;16140;45.85755035;0.01771375
MAREUIL;16170;45.77464635;-0.13484665
MARILLAC LE FRANC;16110;45.73199365;0.43626345
